point1;point2;point3;time
8.78;4.92;3.68;1133920
7.89;4.76;3.68;1134125
7.47;4.76;3.75;1134329
7.06;4.76;3.37;1134533
6.95;4.46;3.37;1134737
7.14;4.25;2.78;1134941
8.07;4.61;2.96;1135145
9.20;4.46;3.32;1135349
10.43;5.08;3.44;1135553
11.21;4.31;3.57;1135757
11.64;5.41;3.44;1135961
12.08;5.58;3.57;1136165
12.08;6.48;3.83;1136369
11.26;4.61;2.84;1136573
11.15;5.51;2.22;1136777
10.27;5.18;4.25;1136982
9.05;5.51;3.65;1137186
8.82;4.19;2.38;1137390
8.46;3.83;2.58;1137594
8.46;3.64;3.39;1137798
9.63;3.31;3.86;1138002
9.29;3.19;4.14;1138206
9.53;3.12;4.00;1138410
9.53;3.05;3.72;1138614
7.93;3.12;2.98;1138819
6.90;2.82;3.03;1139023
6.90;2.93;2.69;1139227
6.04;2.71;2.18;1139431
8.37;3.41;2.91;1139635
7.39;3.54;3.27;1139840
7.10;3.29;2.69;1140044
6.59;3.54;2.80;1140248
6.79;3.05;2.69;1140452
7.18;3.29;2.80;1140656
8.78;3.54;2.91;1140860
11.37;4.02;2.69;1141064
12.20;4.98;2.91;1141268
13.97;6.08;3.78;1141472
13.97;7.23;4.20;1141677
14.27;7.11;5.69;1141881
14.91;8.37;5.08;1142085
14.59;8.51;5.08;1142289
14.91;8.96;6.30;1142493
15.10;8.96;6.87;1142697
14.78;8.96;6.87;1142901
14.46;9.82;7.27;1143105
14.15;9.58;7.19;1143309
13.84;9.10;7.19;1143513
14.46;8.64;6.99;1143717
13.84;8.55;6.15;1143921
13.42;8.55;5.97;1144125
13.42;8.33;5.79;1144329
13.12;8.46;5.97;1144534
12.83;8.46;6.08;1144738
12.83;8.02;6.08;1144942
11.69;7.93;5.72;1145146
10.63;7.80;5.72;1145350
11.15;7.72;5.38;1145554
10.12;7.10;5.90;1145758
8.78;6.33;5.65;1145962
8.55;5.44;4.98;1146166
7.47;4.34;3.94;1146371
7.06;3.44;2.64;1146575
6.67;2.84;2.14;1146779
5.93;2.95;1.71;1146983
4.37;2.12;0.75;1147187
3.94;1.98;0.57;1147392
3.29;1.98;0.67;1147596
3.54;1.80;0.87;1147800
3.34;1.44;0.82;1148004
2.98;1.23;0.77;1148208
2.48;1.17;0.72;1148412
1.91;1.20;0.52;1148616
1.91;1.20;0.54;1148820
1.86;1.07;0.35;1149024
2.07;0.85;0.24;1149229
1.89;0.87;0.31;1149433
1.72;0.72;0.28;1149637
2.46;0.67;0.32;1149841
2.02;0.60;0.35;1150045
2.71;0.69;0.53;1150249
3.95;0.69;0.46;1150453
4.68;1.18;0.39;1150657
4.99;1.42;0.44;1150861
5.66;1.42;0.59;1151065
5.48;1.76;0.72;1151269
5.83;1.76;0.67;1151473
6.45;1.68;0.98;1151677
6.38;1.60;1.19;1151881
5.73;2.24;1.00;1152086
6.08;2.34;1.46;1152290
7.04;2.24;1.62;1152494
8.52;2.34;1.54;1152698
9.35;2.34;1.70;1152902
8.43;2.38;1.78;1153106
8.43;2.38;1.78;1153310
8.56;2.00;1.57;1153514
7.36;2.28;2.47;1153718
7.48;2.38;2.85;1153923
6.68;1.43;3.58;1154127
5.94;1.12;2.63;1154331
5.83;1.06;2.38;1154535
6.19;1.32;2.69;1154739
6.95;1.32;3.03;1154944
7.99;1.62;3.10;1155148
7.56;1.70;2.87;1155352
7.15;2.04;2.65;1155556
7.99;2.32;2.05;1155760
8.88;2.85;1.79;1155964
8.79;2.92;2.15;1156168
7.48;3.52;2.76;1156372
7.27;4.00;2.87;1156576
6.79;3.47;2.98;1156781
6.60;3.60;3.05;1156985
6.04;3.55;2.94;1157189
5.51;3.17;2.82;1157393
4.11;2.36;1.93;1157597
3.70;2.36;1.17;1157801
4.25;2.46;1.17;1158005
4.79;2.46;1.37;1158209
4.64;2.52;1.37;1158413
3.65;2.73;1.35;1158617
3.44;2.48;1.64;1158821
3.44;2.48;1.81;1159025
4.11;2.18;1.98;1159229
4.11;2.00;1.61;1159433
3.97;2.09;1.42;1159638
4.40;1.94;1.39;1159842
5.41;1.61;1.46;1160046
6.22;1.77;1.08;1160250
5.97;2.13;1.08;1160454
7.19;2.63;1.68;1160658
6.71;2.96;1.60;1160862
5.35;2.73;1.17;1161066
4.77;2.13;1.30;1161270
5.41;2.13;1.68;1161475
5.58;1.53;1.45;1161679
5.08;1.39;1.11;1161883
5.25;1.42;0.93;1162087
5.32;1.21;1.05;1162291
6.01;1.24;1.30;1162496
6.01;1.60;1.13;1162700
5.22;2.02;1.20;1162904
4.59;2.02;0.85;1163108
4.00;2.02;0.92;1163312
3.92;1.88;1.10;1163516
3.08;1.63;1.19;1163720
2.90;1.36;1.12;1163924
2.83;1.04;1.00;1164128
2.66;0.95;0.76;1164333
2.55;0.74;0.71;1164537
2.70;0.74;0.56;1164741
2.43;0.62;0.41;1164945
2.54;0.60;0.43;1165149
2.42;0.66;0.41;1165353
2.56;0.85;0.29;1165557
3.62;0.82;0.23;1165761
4.03;1.07;0.16;1165965
3.89;1.26;0.31;1166169
3.83;1.29;0.37;1166373
3.97;1.46;0.52;1166577
4.40;1.39;0.40;1166781
4.49;1.39;0.52;1166985
4.34;1.32;0.70;1167190
4.05;1.12;0.75;1167394
4.28;1.06;0.39;1167598
4.42;0.89;0.15;1167802
4.42;0.94;0.03;1168006
3.33;0.79;0.00;1168210
3.33;0.84;0.00;1168414
3.59;0.87;0.10;1168618
3.99;0.98;0.18;1168822
3.85;0.98;0.22;1169027
3.85;1.22;0.24;1169231
3.46;1.36;0.42;1169435
3.59;1.50;0.61;1169639
3.46;1.58;0.61;1169843
3.09;1.50;0.57;1170048
2.58;1.43;0.46;1170252
2.37;1.29;0.66;1170456
3.02;1.16;0.53;1170660
2.48;1.12;0.42;1170864
1.99;1.18;0.24;1171068
2.96;1.46;0.49;1171272
2.73;1.66;0.51;1171476
2.73;1.46;0.47;1171680
2.52;1.32;0.46;1171885
2.62;1.32;0.34;1172089
2.52;1.21;0.24;1172293
2.84;1.21;0.31;1172497
3.19;1.21;0.44;1172701
3.44;1.28;0.44;1172905
3.39;1.21;0.44;1173109
3.39;1.28;0.30;1173313
3.02;1.21;0.27;1173517
2.43;1.21;0.21;1173721
1.99;1.25;0.15;1173925
2.86;1.12;0.23;1174129
3.46;1.12;0.23;1174333
3.78;1.09;0.30;1174537
4.13;1.22;0.39;1174742
3.46;1.22;0.65;1174946
3.51;1.43;0.65;1175150
3.02;1.50;0.77;1175354
3.51;1.66;0.87;1175558
3.64;1.58;0.93;1175762
4.49;1.58;0.77;1175966
4.95;1.58;0.87;1176170
5.20;1.74;0.85;1176374
5.37;1.91;0.87;1176579
4.95;1.77;1.16;1176783
4.55;1.61;1.23;1176987
4.03;1.94;0.98;1177191
4.61;2.03;0.98;1177395
5.09;2.16;1.37;1177600
5.42;2.02;1.47;1177804
5.76;2.21;1.33;1178008
5.76;2.25;1.33;1178212
5.94;2.55;1.16;1178416
5.15;2.15;0.97;1178620
5.49;2.76;0.97;1178824
5.15;2.76;1.18;1179028
5.06;2.65;1.25;1179232
5.22;2.49;1.61;1179437
6.27;2.53;1.39;1179641
6.09;2.49;1.49;1179845
7.24;2.33;1.49;1180049
7.78;2.58;1.52;1180253
8.56;2.79;1.45;1180457
8.24;3.38;1.71;1180661
8.24;3.77;2.06;1180865
7.51;3.51;1.51;1181069
7.42;3.72;1.92;1181273
7.22;2.97;1.97;1181477
8.63;3.66;2.45;1181681
8.18;3.87;1.84;1181885
7.75;4.01;1.84;1182089
7.25;3.68;2.40;1182294
7.05;3.49;2.36;1182498
7.05;3.37;1.94;1182702
7.37;3.37;1.86;1182906
7.58;3.07;2.08;1183110
7.49;2.73;2.08;1183314
7.91;3.19;2.05;1183518
8.26;3.39;1.26;1183722
7.61;3.26;0.90;1183926
8.26;3.21;1.33;1184131
8.17;3.46;1.33;1184335
7.74;3.80;1.19;1184539
7.53;3.74;1.33;1184743
8.39;3.35;1.75;1184947
7.74;3.61;1.75;1185152
7.32;3.43;2.06;1185356
6.92;2.83;1.63;1185560
6.72;3.06;1.63;1185764
5.80;3.25;1.93;1185968
5.12;3.13;1.93;1186172
5.12;3.01;2.07;1186376
4.80;2.79;2.07;1186580
3.79;2.68;1.72;1186784
2.85;2.57;1.57;1186989
2.32;1.99;1.32;1187193
1.86;1.49;1.32;1187397
1.42;1.73;1.25;1187601
0.97;1.35;0.69;1187805
0.69;1.21;0.45;1188009
0.73;1.03;0.45;1188213
0.52;0.81;0.45;1188417
0.36;0.76;0.48;1188621
0.33;0.64;0.56;1188825
0.21;0.60;0.41;1189029
0.11;0.29;0.30;1189233
0.18;0.25;0.18;1189437
0.13;0.25;0.18;1189641
0.19;0.23;0.16;1189846
0.06;0.23;0.18;1190050
0.03;0.15;0.15;1190254
0.02;0.23;0.10;1190458
0.12;0.19;0.08;1190662
0.32;0.17;0.11;1190866
0.35;0.19;0.13;1191070
0.60;0.19;0.10;1191274
0.64;0.15;0.11;1191478
0.79;0.13;0.06;1191683
0.69;0.17;0.10;1191887
0.97;0.16;0.09;1192091
2.07;0.37;0.17;1192295
2.32;0.37;0.21;1192499
2.52;0.34;0.28;1192704
2.84;0.36;0.36;1192908
2.78;0.39;0.36;1193112
3.01;0.28;0.50;1193316
3.17;0.28;0.62;1193520
2.94;0.28;0.64;1193724
2.34;0.34;0.94;1193928
2.70;0.32;0.94;1194132
3.16;0.35;1.00;1194336
3.04;0.36;1.25;1194541
2.97;0.66;1.46;1194745
3.46;0.88;1.25;1194949
3.51;1.02;1.00;1195153
3.64;1.20;1.06;1195357
3.85;1.41;1.00;1195561
3.99;1.44;1.15;1195765
4.27;1.67;1.42;1195969
3.99;1.75;1.24;1196173
3.46;1.67;1.45;1196377
3.33;1.83;1.60;1196581
3.77;1.67;1.63;1196785
3.99;1.51;1.52;1196989
4.13;1.59;1.55;1197193
4.27;1.51;1.38;1197398
4.21;1.51;1.20;1197602
4.36;1.75;1.24;1197806
4.50;1.75;1.24;1198010
4.50;1.55;1.38;1198214
4.44;1.71;1.52;1198418
5.22;1.63;1.52;1198622
4.68;1.88;1.45;1198826
5.15;1.84;1.52;1199030
5.66;1.93;2.16;1199235
5.76;1.68;2.62;1199439
5.94;1.52;2.96;1199643
4.92;1.31;2.28;1199847
4.46;1.57;2.48;1200051
4.86;1.72;2.37;1200256
4.70;1.81;2.23;1200460
3.97;1.57;2.43;1200664
3.91;1.61;2.23;1200868
3.44;1.06;1.87;1201072
3.26;0.54;1.40;1201276
2.96;0.60;1.17;1201480
2.13;0.58;0.72;1201684
2.62;0.52;0.59;1201888
2.42;0.54;0.51;1202093
2.56;0.46;0.44;1202297
2.62;0.54;0.34;1202501
2.67;0.54;0.06;1202705
3.24;0.91;0.10;1202909
3.42;0.86;0.16;1203113
3.87;0.81;0.17;1203317
3.60;0.62;0.15;1203521
3.53;0.54;0.19;1203725
3.53;0.56;0.23;1203929
3.72;0.56;0.23;1204133
3.72;0.85;0.17;1204337
3.79;1.16;0.04;1204541
4.36;1.37;0.11;1204745
4.36;1.30;0.22;1204950
4.44;1.44;0.52;1205154
3.87;1.59;0.50;1205358
4.29;1.51;0.52;1205562
3.60;1.51;0.41;1205766
4.23;1.48;0.56;1205970
3.30;1.34;0.52;1206174
3.42;1.27;0.41;1206378
4.38;1.02;0.38;1206582
4.53;1.08;0.32;1206787
3.49;1.20;0.35;1206991
3.49;1.24;0.44;1207195
4.03;1.05;0.32;1207399
4.92;1.11;0.29;1207603
6.41;1.11;0.38;1207808
6.33;1.52;0.41;1208012
7.10;2.07;0.38;1208216
6.82;2.56;0.64;1208420
7.54;3.19;1.08;1208624
7.54;2.84;1.42;1208828
6.55;2.58;1.81;1209032
5.99;3.02;1.39;1209236
5.99;2.69;1.46;1209440
5.64;2.14;1.12;1209645
4.82;2.28;1.29;1209849
5.30;1.87;1.29;1210053
3.66;1.70;0.81;1210257
3.04;1.62;0.92;1210461
2.86;1.40;1.03;1210665
2.33;1.22;1.03;1210869
2.23;1.03;0.98;1211073
2.58;0.98;0.87;1211277
2.96;0.79;0.76;1211481
3.31;1.08;0.56;1211685
3.31;0.91;0.60;1211889
3.97;0.93;0.66;1212093
3.97;1.14;0.71;1212297
3.44;0.85;0.78;1212502
3.89;0.87;0.83;1212706
4.77;1.04;0.85;1212910
4.77;1.26;0.82;1213114
6.41;1.96;1.02;1213318
6.41;2.23;1.04;1213522
7.31;2.70;0.90;1213726
7.51;3.28;1.54;1213930
7.63;4.15;1.96;1214134
7.42;3.95;3.04;1214339
6.94;3.95;2.29;1214543
7.75;3.89;0.68;1214747
7.54;3.49;1.10;1214951
8.54;4.11;1.67;1215155
7.88;4.34;2.44;1215360
6.97;4.64;2.83;1215564
7.37;4.13;2.40;1215768
8.22;3.85;2.94;1215972
6.77;4.66;2.89;1216176
5.84;4.66;2.78;1216380
6.39;4.60;2.96;1216584
6.02;4.01;3.19;1216788
5.84;4.01;2.62;1216992
5.40;4.01;2.32;1217197
6.10;3.43;1.69;1217401
6.10;3.30;1.94;1217605
5.99;3.43;1.58;1217809
7.75;3.18;1.91;1218013
6.36;3.23;2.09;1218217
7.75;2.55;2.09;1218421
6.74;2.49;1.99;1218625
6.25;2.54;1.74;1218829
7.84;2.54;2.09;1219033
8.96;2.14;1.82;1219237
8.96;2.05;1.58;1219441
9.81;2.64;1.43;1219645
10.31;3.21;1.39;1219849
10.20;3.72;1.61;1220054
11.13;4.13;2.32;1220258
11.29;4.82;2.73;1220462
10.50;4.91;2.96;1220666
8.71;4.16;2.62;1220870
8.39;3.96;2.69;1221074
7.95;3.90;2.91;1221278
7.86;3.90;2.43;1221482
8.08;4.41;2.75;1221686
7.15;4.20;2.81;1221891
6.38;4.20;3.30;1222095
6.57;3.60;2.83;1222299
6.19;3.34;3.01;1222503
5.15;3.22;2.57;1222707
5.48;2.98;2.47;1222912
5.66;2.82;2.32;1223116
5.15;2.82;1.90;1223320
5.83;3.10;1.95;1223524
5.83;2.98;2.08;1223728
7.36;4.23;2.63;1223932
7.77;3.95;2.42;1224136
7.56;4.23;2.23;1224340
7.56;4.23;1.42;1224544
7.69;3.95;0.62;1224749
7.69;2.94;1.15;1224953
8.33;3.81;1.28;1225157
8.33;3.81;1.49;1225361
8.24;3.17;2.08;1225565
9.15;3.68;1.90;1225769
10.13;3.42;1.73;1225973
10.02;3.81;1.42;1226177
9.78;4.83;2.17;1226381
10.02;4.92;3.13;1226585
10.02;5.41;3.13;1226789
9.92;5.51;3.84;1226993
10.28;4.70;3.08;1227197
9.29;4.31;3.71;1227401
8.69;4.03;4.12;1227606
8.24;4.23;3.58;1227810
8.56;4.37;2.42;1228014
8.79;4.68;2.27;1228218
9.83;4.29;3.13;1228422
10.23;4.50;2.95;1228626
9.73;4.96;3.43;1228830
9.39;5.29;4.24;1229034
9.49;5.29;3.96;1229238
9.98;5.29;3.96;1229443
9.73;5.45;4.24;1229647
10.74;5.98;4.32;1229851
10.38;6.27;5.09;1230055
10.13;6.45;5.09;1230259
8.69;6.57;5.36;1230464
9.15;6.01;5.19;1230668
9.25;5.48;4.87;1230872
9.49;5.48;4.50;1231076
9.98;5.41;4.35;1231280
8.11;5.15;3.40;1231484
8.79;4.99;3.79;1231688
9.73;3.95;4.06;1231892
9.02;3.81;3.79;1232096
8.24;3.55;2.44;1232301
7.81;3.95;2.65;1232505
7.27;3.55;2.09;1232709
7.07;3.42;2.00;1232913
7.69;3.42;1.96;1233117
8.56;3.68;1.63;1233321
7.60;4.23;1.79;1233525
6.79;4.03;2.34;1233729
5.86;3.62;1.88;1233933
5.41;3.32;1.55;1234137
5.48;3.37;1.79;1234341
7.04;4.17;2.44;1234545
6.84;4.17;2.05;1234749
7.04;4.23;2.34;1234953
7.65;4.44;2.38;1235158
7.65;4.20;2.32;1235362
7.44;4.20;2.36;1235566
7.44;3.92;2.79;1235770
7.65;4.00;2.79;1235974
7.04;3.87;2.68;1236178
6.45;3.52;2.47;1236382
7.24;3.47;2.17;1236586
7.44;3.73;2.36;1236790
7.32;3.60;2.47;1236995
6.72;4.00;3.01;1237199
7.20;4.00;2.57;1237403
6.97;4.06;2.68;1237607
6.77;4.06;2.63;1237811
7.17;3.98;3.01;1238016
7.58;3.76;2.79;1238220
8.90;4.04;3.06;1238424
8.22;3.76;3.06;1238628
8.22;4.53;3.30;1238832
8.22;4.78;3.74;1239036
7.58;4.32;4.16;1239240
8.67;4.24;3.11;1239444
8.80;4.47;3.11;1239648
9.17;4.62;3.74;1239853
8.39;4.71;3.48;1240057
7.95;4.41;3.18;1240261
6.72;4.20;3.30;1240465
6.53;3.79;3.25;1240669
6.16;3.79;2.27;1240873
5.98;3.73;1.81;1241077
5.98;3.87;1.81;1241281
6.53;3.60;2.36;1241485
6.16;3.73;2.32;1241689
4.74;2.76;1.86;1241893
5.22;3.03;2.13;1242097
5.38;3.10;1.86;1242301
4.99;3.34;2.13;1242505
5.32;3.34;2.13;1242710
5.15;2.98;2.23;1242914
5.32;3.34;2.23;1243118
4.52;3.05;2.19;1243322
4.37;3.29;2.38;1243526
4.23;2.94;2.38;1243730
4.52;2.56;2.19;1243934
3.95;2.89;1.33;1244138
3.68;2.46;1.01;1244342
3.81;2.07;1.48;1244547
3.68;1.89;1.63;1244751
4.09;2.26;1.71;1244955
3.68;1.98;1.71;1245159
4.00;1.89;1.55;1245363
3.60;1.76;1.40;1245568
3.92;1.60;1.13;1245772
3.79;1.68;0.75;1245976
3.79;1.76;0.80;1246180
3.32;1.60;0.85;1246384
3.71;1.71;0.80;1246588
3.84;1.48;0.96;1246792
4.56;1.29;1.01;1246996
4.87;1.51;1.01;1247200
5.87;1.66;0.98;1247405
6.24;2.04;0.98;1247609
6.34;2.63;1.06;1247813
6.92;2.85;1.06;1248017
6.72;3.15;1.78;1248221
6.84;3.40;1.70;1248425
7.04;3.40;2.19;1248629
6.19;3.27;2.19;1248833
5.66;3.10;2.59;1249037
5.32;3.10;2.38;1249241
5.32;2.98;2.05;1249445
5.32;2.65;2.34;1249649
5.15;2.44;2.05;1249853
4.37;2.20;2.02;1250057
3.87;2.11;1.84;1250262
3.73;1.93;1.52;1250466
5.29;1.68;1.45;1250670
5.73;1.63;1.55;1250874
6.45;1.96;1.93;1251078
6.92;2.44;1.93;1251282
7.74;2.28;2.05;1251486
7.61;2.92;1.96;1251690
7.00;3.40;2.28;1251894
7.41;3.27;1.51;1252099
7.08;3.58;1.78;1252303
5.95;2.74;1.46;1252507
6.13;2.79;1.73;1252711
6.42;2.83;1.73;1252915
6.42;3.30;1.73;1253120
6.24;3.13;1.85;1253324
6.05;3.25;2.27;1253528
5.87;2.90;2.27;1253732
5.87;2.79;1.90;1253936
6.80;2.27;1.99;1254140
7.74;2.57;1.68;1254344
8.52;2.79;1.85;1254548
8.30;3.30;2.21;1254752
7.56;3.76;2.02;1254957
6.95;3.45;2.21;1255161
6.57;3.32;1.53;1255365
7.99;4.26;2.12;1255569
8.33;4.20;2.61;1255773
7.90;4.35;2.61;1255977
7.90;4.35;2.95;1256181
7.48;3.34;3.25;1256385
7.48;3.03;2.96;1256589
7.48;2.92;2.90;1256793
7.90;2.69;3.13;1256997
8.03;3.27;2.68;1257201
8.24;3.79;2.90;1257405
8.03;3.79;2.90;1257609
9.29;4.06;2.90;1257814
8.83;4.00;3.01;1258018
9.06;4.44;2.74;1258222
8.51;4.37;2.80;1258426
7.64;4.52;3.15;1258630
6.44;4.23;2.92;1258834
6.15;4.17;2.19;1259038
5.97;3.62;1.63;1259242
5.79;3.12;1.26;1259446
5.28;3.05;0.59;1259651
4.95;3.29;0.65;1259855
4.95;2.71;0.32;1260059
4.05;2.71;0.86;1260263
4.05;2.40;1.21;1260467
3.32;2.30;1.09;1260672
3.75;2.11;1.09;1260876
3.24;1.93;1.15;1261080
2.78;1.84;1.03;1261284
3.05;1.76;0.97;1261488
2.98;1.79;1.03;1261692
2.59;1.55;0.97;1261896
2.59;1.71;0.91;1262100
2.59;1.71;0.62;1262304
2.74;1.51;0.71;1262509
4.41;1.39;0.58;1262713
2.96;1.03;0.43;1262917
3.08;1.03;0.41;1263121
3.32;0.83;0.39;1263325
3.20;0.78;0.44;1263529
3.76;0.80;0.51;1263733
4.32;0.80;0.32;1263937
4.93;0.80;0.25;1264141
4.71;1.17;0.15;1264345
4.56;1.59;0.14;1264549
3.98;1.72;0.45;1264753
3.79;2.06;0.60;1264957
4.20;2.15;1.00;1265161
4.35;2.15;1.16;1265366
4.29;2.21;0.92;1265570
5.38;2.61;0.92;1265774
6.27;3.37;1.03;1265978
5.83;3.25;1.43;1266182
5.15;3.20;1.58;1266386
5.15;3.08;1.62;1266590
4.83;2.96;1.37;1266794
5.48;2.85;1.17;1266998
5.15;2.48;0.87;1267203
5.83;2.28;0.59;1267407
5.66;2.28;0.32;1267611
4.99;2.48;0.36;1267815
4.68;2.59;0.82;1268019
4.52;2.59;1.10;1268224
4.68;2.38;1.23;1268428
4.31;2.28;0.98;1268632
4.46;2.19;0.77;1268836
4.77;2.19;0.98;1269040
4.77;2.34;1.02;1269244
4.46;2.34;1.08;1269448
4.55;2.05;1.31;1269652
4.25;1.96;1.31;1269856
4.40;2.15;1.28;1270061
4.11;2.02;1.42;1270265
3.57;2.11;1.15;1270469
3.32;1.93;1.39;1270673
2.84;1.84;1.39;1270877
2.84;1.60;1.46;1271081
2.32;1.45;1.43;1271285
3.00;1.21;1.29;1271489
3.12;1.05;0.92;1271693
2.94;0.99;0.59;1271897
2.94;0.88;0.55;1272101
2.87;0.78;0.49;1272305
2.54;0.73;0.39;1272509
2.59;0.78;0.28;1272713
2.53;0.85;0.33;1272918
2.96;0.80;0.39;1273122
3.25;0.85;0.39;1273326
2.83;0.67;0.25;1273530
3.11;0.74;0.33;1273734
3.41;1.00;0.31;1273938
3.72;1.42;0.44;1274142
4.73;1.45;0.38;1274346
4.97;1.56;0.56;1274550
5.14;1.70;0.67;1274755
5.40;2.23;0.94;1274959
5.33;2.64;1.02;1275163
5.33;2.81;1.27;1275367
5.09;2.77;1.64;1275571
5.43;2.88;1.68;1275776
5.36;2.99;1.85;1275980
5.19;2.83;1.93;1276184
5.19;2.90;2.17;1276388
6.34;3.63;2.57;1276592
6.53;3.90;2.53;1276796
6.72;3.84;2.85;1277000
6.53;4.26;3.27;1277204
6.72;4.12;3.40;1277408
6.64;4.35;3.52;1277613
6.72;4.35;3.40;1277817
7.12;4.50;3.52;1278021
6.92;4.35;3.34;1278225
6.53;4.35;3.73;1278429
6.42;3.98;3.65;1278633
6.05;4.12;3.65;1278837
5.70;4.12;3.52;1279041
5.87;3.84;3.40;1279245
5.36;3.20;3.52;1279449
4.71;2.85;3.40;1279653
5.09;2.47;2.59;1279857
4.62;2.47;2.53;1280061
4.53;2.51;2.23;1280265
3.82;2.41;1.99;1280470
3.35;2.55;1.73;1280674
3.04;2.35;1.76;1280878
3.72;2.10;1.72;1281082
3.64;2.01;1.67;1281286
3.97;1.96;1.51;1281490
4.40;1.91;1.26;1281694
4.55;2.03;0.98;1281898
4.32;1.94;0.89;1282102
4.32;2.03;1.06;1282307
4.17;1.89;0.91;1282511
4.61;1.93;0.93;1282715
4.61;1.80;1.02;1282919
5.18;1.92;1.14;1283123
5.44;2.10;0.90;1283328
4.79;2.19;1.10;1283532
4.64;2.01;1.01;1283736
5.44;2.29;1.01;1283940
4.57;1.80;0.87;1284144
4.88;1.63;0.95;1284348
4.57;1.97;0.84;1284552
4.88;2.06;0.97;1284756
4.51;2.06;0.87;1284960
3.80;1.76;0.95;1285165
4.22;1.48;1.16;1285369
4.42;1.52;0.67;1285573
4.36;1.71;0.40;1285777
4.13;1.63;0.72;1285981
4.82;1.63;0.92;1286185
4.97;1.71;0.72;1286389
5.14;1.37;0.72;1286593
5.40;1.67;0.89;1286797
5.07;1.80;0.74;1287001
5.74;2.25;1.06;1287205
5.23;2.30;1.00;1287409
4.66;1.93;1.06;1287613
4.22;1.84;1.12;1287817
4.36;2.11;1.00;1288022
3.85;2.21;0.56;1288226
3.78;2.07;0.84;1288430
3.26;1.98;0.84;1288634
3.02;2.02;0.89;1288838
3.51;2.11;0.89;1289042
3.14;2.11;0.84;1289246
3.14;2.02;0.94;1289450
3.19;1.80;1.06;1289654
3.07;1.93;1.25;1289859
2.67;1.68;1.00;1290063
2.30;1.63;0.94;1290267
2.30;1.41;0.91;1290471
2.40;1.30;0.91;1290675
1.97;1.19;0.76;1290880
1.75;1.09;0.50;1291084
2.14;1.03;0.46;1291288
2.18;1.06;0.41;1291492
2.69;1.18;0.41;1291696
3.26;1.08;0.35;1291900
3.14;0.76;0.35;1292104
3.02;0.60;0.20;1292308
3.38;0.73;0.32;1292512
4.05;0.50;0.28;1292717
3.91;0.32;0.50;1292921
3.99;0.42;0.85;1293125
4.57;0.39;1.05;1293329
4.81;0.47;1.15;1293533
4.97;0.59;1.18;1293737
4.50;0.67;1.32;1293941
4.97;1.13;1.09;1294145
4.50;1.40;1.16;1294349
3.04;1.17;0.56;1294553
3.28;1.27;0.52;1294757
3.28;1.27;0.74;1294961
3.28;1.20;0.69;1295165
3.16;1.23;0.41;1295369
3.11;1.30;0.62;1295574
2.81;1.44;0.43;1295778
3.28;1.44;0.50;1295982
3.59;1.51;0.52;1296186
3.72;1.37;0.66;1296390
3.85;1.37;0.66;1296594
3.99;1.55;0.75;1296798
4.57;1.62;0.77;1297002
4.81;1.79;0.68;1297206
4.81;1.91;1.07;1297411
4.81;2.58;1.40;1297615
5.63;2.75;1.62;1297819
5.91;2.86;1.62;1298023
6.09;3.04;1.87;1298227
6.38;3.53;1.50;1298432
6.01;3.48;1.79;1298636
7.57;3.81;2.33;1298840
7.48;3.95;2.60;1299044
8.02;4.03;2.66;1299248
8.59;4.46;2.99;1299452
8.50;4.25;2.83;1299656
9.67;4.86;3.18;1299860
10.83;5.44;3.62;1300064
11.24;5.78;3.62;1300269
9.95;5.54;3.97;1300473
10.35;5.63;3.83;1300677
9.37;5.81;2.73;1300881
10.76;5.91;2.12;1301085
10.76;6.01;3.31;1301289
